,file_name,label_pred
654,1.강제추행(성범죄)_1228530_label.wav,1.0
655,1.강제추행(성범죄)_1228608_label.wav,1.0
656,1.강제추행(성범죄)_122860_label.wav,1.0
658,1.강제추행(성범죄)_1228768_label.wav,1.0
659,1.강제추행(성범죄)_122876_label.wav,1.0
662,1.강제추행(성범죄)_1228806_label.wav,1.0
664,1.강제추행(성범죄)_1228910_label.wav,1.0
667,1.강제추행(성범죄)_1229074_label.wav,1.0
668,1.강제추행(성범죄)_1229076_label.wav,1.0
669,1.강제추행(성범죄)_1229086_label.wav,1.0
674,1.강제추행(성범죄)_1229222_label.wav,1.0
676,1.강제추행(성범죄)_1229250_label.wav,1.0
677,1.강제추행(성범죄)_1229269_label.wav,1.0
678,1.강제추행(성범죄)_1229293_label.wav,1.0
682,1.강제추행(성범죄)_122931_label.wav,1.0
683,1.강제추행(성범죄)_122933_label.wav,1.0
690,1.강제추행(성범죄)_1229470_label.wav,1.0
691,1.강제추행(성범죄)_1229508_label.wav,1.0
692,1.강제추행(성범죄)_122950_label.wav,1.0
698,1.강제추행(성범죄)_1229601_label.wav,1.0
700,1.강제추행(성범죄)_122962_label.wav,1.0
702,1.강제추행(성범죄)_1229700_label.wav,1.0
705,1.강제추행(성범죄)_1229714_label.wav,1.0
706,1.강제추행(성범죄)_1229743_label.wav,1.0
707,1.강제추행(성범죄)_1229755_label.wav,1.0
709,1.강제추행(성범죄)_1229774_label.wav,1.0
719,1.강제추행(성범죄)_1229945_label.wav,1.0
720,1.강제추행(성범죄)_1229947_label.wav,1.0
721,1.강제추행(성범죄)_1229990_label.wav,1.0
722,1.강제추행(성범죄)_1229994_label.wav,1.0
725,1.강제추행(성범죄)_123018_label.wav,1.0
726,1.강제추행(성범죄)_123050_label.wav,1.0
727,1.강제추행(성범죄)_123052_label.wav,1.0
728,1.강제추행(성범죄)_123084_label.wav,1.0
729,1.강제추행(성범죄)_123204_label.wav,1.0
730,1.강제추행(성범죄)_123213_label.wav,1.0
731,1.강제추행(성범죄)_123238_label.wav,1.0
732,1.강제추행(성범죄)_123306_label.wav,1.0
733,1.강제추행(성범죄)_123318_label.wav,1.0
734,1.강제추행(성범죄)_123347_label.wav,1.0
735,1.강제추행(성범죄)_123358_label.wav,1.0
736,1.강제추행(성범죄)_1233694_label.wav,1.0
741,1.강제추행(성범죄)_1233737_label.wav,1.0
744,1.강제추행(성범죄)_1233782_label.wav,1.0
747,1.강제추행(성범죄)_1233813_label.wav,1.0
749,1.강제추행(성범죄)_1233860_label.wav,1.0
752,1.강제추행(성범죄)_1233959_label.wav,1.0
753,1.강제추행(성범죄)_1233980_label.wav,1.0
754,1.강제추행(성범죄)_1234038_label.wav,1.0
755,1.강제추행(성범죄)_1234040_label.wav,1.0
762,1.강제추행(성범죄)_123414_label.wav,1.0
765,1.강제추행(성범죄)_1234202_label.wav,1.0
766,1.강제추행(성범죄)_1234206_label.wav,1.0
768,1.강제추행(성범죄)_1234239_label.wav,1.0
776,1.강제추행(성범죄)_1234372_label.wav,1.0
780,1.강제추행(성범죄)_1234473_label.wav,1.0
781,1.강제추행(성범죄)_123447_label.wav,1.0
782,1.강제추행(성범죄)_1234515_label.wav,1.0
783,1.강제추행(성범죄)_1234564_label.wav,1.0
787,1.강제추행(성범죄)_123461_label.wav,1.0
789,1.강제추행(성범죄)_123464_label.wav,1.0
790,1.강제추행(성범죄)_1234654_label.wav,1.0
792,1.강제추행(성범죄)_1234724_label.wav,1.0
798,1.강제추행(성범죄)_1234841_label.wav,1.0
799,1.강제추행(성범죄)_1234853_label.wav,1.0
804,1.강제추행(성범죄)_1234885_label.wav,1.0
805,1.강제추행(성범죄)_123503_label.wav,1.0
806,1.강제추행(성범죄)_1235767_label.wav,1.0
807,1.강제추행(성범죄)_1235768_label.wav,1.0
808,1.강제추행(성범죄)_1235771_label.wav,1.0
809,1.강제추행(성범죄)_1235774_label.wav,1.0
810,1.강제추행(성범죄)_1235779_label.wav,1.0
829,1.강제추행(성범죄)_1236040_label.wav,1.0
835,1.강제추행(성범죄)_1236099_label.wav,1.0
837,1.강제추행(성범죄)_1236145_label.wav,1.0
841,1.강제추행(성범죄)_1236158_label.wav,1.0
842,1.강제추행(성범죄)_1236184_label.wav,1.0
845,1.강제추행(성범죄)_1236210_label.wav,1.0
848,1.강제추행(성범죄)_1236239_label.wav,1.0
849,1.강제추행(성범죄)_1236249_label.wav,1.0
851,1.강제추행(성범죄)_1236279_label.wav,1.0
852,1.강제추행(성범죄)_1236284_label.wav,1.0
860,1.강제추행(성범죄)_1236383_label.wav,1.0
861,1.강제추행(성범죄)_1236386_label.wav,1.0
863,1.강제추행(성범죄)_1236406_label.wav,1.0
866,1.강제추행(성범죄)_123642_label.wav,1.0
867,1.강제추행(성범죄)_1236438_label.wav,1.0
871,1.강제추행(성범죄)_1236504_label.wav,1.0
874,1.강제추행(성범죄)_1236524_label.wav,1.0
879,1.강제추행(성범죄)_1236617_label.wav,1.0
880,1.강제추행(성범죄)_1236644_label.wav,1.0
884,1.강제추행(성범죄)_1236668_label.wav,1.0
887,1.강제추행(성범죄)_1236699_label.wav,1.0
888,1.강제추행(성범죄)_1236721_label.wav,1.0
889,1.강제추행(성범죄)_1236723_label.wav,1.0
895,1.강제추행(성범죄)_1236855_label.wav,1.0
899,1.강제추행(성범죄)_1236911_label.wav,1.0
900,1.강제추행(성범죄)_1236965_label.wav,1.0
901,1.강제추행(성범죄)_1236983_label.wav,1.0
902,1.강제추행(성범죄)_1237009_label.wav,1.0
906,1.강제추행(성범죄)_1237107_label.wav,1.0
908,1.강제추행(성범죄)_1237151_label.wav,1.0
909,1.강제추행(성범죄)_1237164_label.wav,1.0
912,1.강제추행(성범죄)_1237199_label.wav,1.0
913,1.강제추행(성범죄)_1237207_label.wav,1.0
920,1.강제추행(성범죄)_1237271_label.wav,1.0
923,1.강제추행(성범죄)_1237369_label.wav,1.0
924,1.강제추행(성범죄)_123738_label.wav,1.0
925,1.강제추행(성범죄)_1237397_label.wav,1.0
928,1.강제추행(성범죄)_1237445_label.wav,1.0
929,1.강제추행(성범죄)_1237465_label.wav,1.0
935,1.강제추행(성범죄)_1237489_label.wav,1.0
942,1.강제추행(성범죄)_1237568_label.wav,1.0
945,1.강제추행(성범죄)_1237596_label.wav,1.0
950,1.강제추행(성범죄)_1237727_label.wav,1.0
951,1.강제추행(성범죄)_1237750_label.wav,1.0
952,1.강제추행(성범죄)_1237756_label.wav,1.0
959,1.강제추행(성범죄)_1237831_label.wav,1.0
964,1.강제추행(성범죄)_123805_label.wav,1.0
965,1.강제추행(성범죄)_123866_label.wav,1.0
966,1.강제추행(성범죄)_123870_label.wav,1.0
967,1.강제추행(성범죄)_123883_label.wav,1.0
968,1.강제추행(성범죄)_123951_label.wav,1.0
969,1.강제추행(성범죄)_123968_label.wav,1.0
970,1.강제추행(성범죄)_123976_label.wav,1.0
971,1.강제추행(성범죄)_123979_label.wav,1.0
972,1.강제추행(성범죄)_124004_label.wav,1.0
973,1.강제추행(성범죄)_124037_label.wav,1.0
974,1.강제추행(성범죄)_124051_label.wav,1.0
975,1.강제추행(성범죄)_124159_label.wav,1.0
976,1.강제추행(성범죄)_124209_label.wav,1.0
977,1.강제추행(성범죄)_124282_label.wav,1.0
978,1.강제추행(성범죄)_124342_label.wav,1.0
979,1.강제추행(성범죄)_124350_label.wav,1.0
980,1.강제추행(성범죄)_124361_label.wav,1.0
981,1.강제추행(성범죄)_124369_label.wav,1.0
982,1.강제추행(성범죄)_124374_label.wav,1.0
983,1.강제추행(성범죄)_124445_label.wav,1.0
984,1.강제추행(성범죄)_124460_label.wav,1.0
985,1.강제추행(성범죄)_124462_label.wav,1.0
986,1.강제추행(성범죄)_124518_label.wav,1.0
987,1.강제추행(성범죄)_124537_label.wav,1.0
989,1.강제추행(성범죄)_124597_label.wav,1.0
990,1.강제추행(성범죄)_1246315_label.wav,1.0
991,1.강제추행(성범죄)_1246361_label.wav,1.0
992,1.강제추행(성범죄)_1246410_label.wav,1.0
994,1.강제추행(성범죄)_1246417_label.wav,1.0
995,1.강제추행(성범죄)_1246442_label.wav,1.0
997,1.강제추행(성범죄)_1246464_label.wav,1.0
998,1.강제추행(성범죄)_1246494_label.wav,1.0
999,1.강제추행(성범죄)_1246502_label.wav,1.0
1000,1.강제추행(성범죄)_1246634_label.wav,1.0
1001,1.강제추행(성범죄)_1246696_label.wav,1.0
1004,1.강제추행(성범죄)_1246739_label.wav,1.0
1005,1.강제추행(성범죄)_1246740_label.wav,1.0
1007,1.강제추행(성범죄)_1246801_label.wav,1.0
1009,1.강제추행(성범죄)_1246815_label.wav,1.0
1010,1.강제추행(성범죄)_1246833_label.wav,1.0
1011,1.강제추행(성범죄)_1246867_label.wav,1.0
1013,1.강제추행(성범죄)_1246905_label.wav,1.0
1016,1.강제추행(성범죄)_1246930_label.wav,1.0
1021,1.강제추행(성범죄)_1247031_label.wav,1.0
1022,1.강제추행(성범죄)_1247038_label.wav,1.0
1029,1.강제추행(성범죄)_1247224_label.wav,1.0
1030,1.강제추행(성범죄)_1247271_label.wav,1.0
1031,1.강제추행(성범죄)_124727_label.wav,1.0
1034,1.강제추행(성범죄)_1247321_label.wav,1.0
1036,1.강제추행(성범죄)_1247400_label.wav,1.0
1040,1.강제추행(성범죄)_1247490_label.wav,1.0
1041,1.강제추행(성범죄)_1247513_label.wav,1.0
1042,1.강제추행(성범죄)_1247522_label.wav,1.0
1045,1.강제추행(성범죄)_1247569_label.wav,1.0
1048,1.강제추행(성범죄)_1247587_label.wav,1.0
1050,1.강제추행(성범죄)_1247603_label.wav,1.0
1052,1.강제추행(성범죄)_1247621_label.wav,1.0
1054,1.강제추행(성범죄)_1247624_label.wav,1.0
1058,1.강제추행(성범죄)_1247632_label.wav,1.0
1060,1.강제추행(성범죄)_1247659_label.wav,1.0
1062,1.강제추행(성범죄)_1247692_label.wav,1.0
1063,1.강제추행(성범죄)_1247710_label.wav,1.0
1064,1.강제추행(성범죄)_1247732_label.wav,1.0
1067,1.강제추행(성범죄)_1247766_label.wav,1.0
1068,1.강제추행(성범죄)_1247777_label.wav,1.0
1076,1.강제추행(성범죄)_1247909_label.wav,1.0
1077,1.강제추행(성범죄)_1247917_label.wav,1.0
1078,1.강제추행(성범죄)_124792_label.wav,1.0
1079,1.강제추행(성범죄)_124797_label.wav,1.0
1080,1.강제추행(성범죄)_124808_label.wav,1.0
1081,1.강제추행(성범죄)_124890_label.wav,1.0
1084,1.강제추행(성범죄)_125020_label.wav,1.0
1085,1.강제추행(성범죄)_125037_label.wav,1.0
1086,1.강제추행(성범죄)_125043_label.wav,1.0
1087,1.강제추행(성범죄)_125079_label.wav,1.0
1088,1.강제추행(성범죄)_125094_label.wav,1.0
1089,1.강제추행(성범죄)_125132_label.wav,1.0
1091,1.강제추행(성범죄)_125183_label.wav,1.0
1092,1.강제추행(성범죄)_125256_label.wav,1.0
1093,1.강제추행(성범죄)_125271_label.wav,1.0
1094,1.강제추행(성범죄)_125285_label.wav,1.0
1095,1.강제추행(성범죄)_125295_label.wav,1.0
1096,1.강제추행(성범죄)_125372_label.wav,1.0
1098,1.강제추행(성범죄)_125641_label.wav,1.0
1099,1.강제추행(성범죄)_125660_label.wav,1.0
1100,1.강제추행(성범죄)_125756_label.wav,1.0
1101,1.강제추행(성범죄)_125818_label.wav,1.0
1102,1.강제추행(성범죄)_125863_label.wav,1.0
1103,1.강제추행(성범죄)_125871_label.wav,1.0
1104,1.강제추행(성범죄)_125898_label.wav,1.0
1105,1.강제추행(성범죄)_125964_label.wav,1.0
1106,1.강제추행(성범죄)_125976_label.wav,1.0
1107,1.강제추행(성범죄)_125979_label.wav,1.0
1108,1.강제추행(성범죄)_126014_label.wav,1.0
1109,1.강제추행(성범죄)_126187_label.wav,1.0
1110,1.강제추행(성범죄)_126189_label.wav,1.0
1111,1.강제추행(성범죄)_126191_label.wav,1.0
1112,1.강제추행(성범죄)_126233_label.wav,1.0
1113,1.강제추행(성범죄)_126288_label.wav,1.0
1114,1.강제추행(성범죄)_126321_label.wav,1.0
1115,1.강제추행(성범죄)_126388_label.wav,1.0
1116,1.강제추행(성범죄)_126407_label.wav,1.0
1118,1.강제추행(성범죄)_126477_label.wav,1.0
1119,1.강제추행(성범죄)_126487_label.wav,1.0
1120,1.강제추행(성범죄)_126573_label.wav,1.0
1121,1.강제추행(성범죄)_126611_label.wav,1.0
1122,1.강제추행(성범죄)_126628_label.wav,1.0
1124,1.강제추행(성범죄)_126638_label.wav,1.0
1125,1.강제추행(성범죄)_126763_label.wav,1.0
1126,1.강제추행(성범죄)_126833_label.wav,1.0
1127,1.강제추행(성범죄)_126948_label.wav,1.0
1128,1.강제추행(성범죄)_127071_label.wav,1.0
1129,1.강제추행(성범죄)_127091_label.wav,1.0
1130,1.강제추행(성범죄)_127113_label.wav,1.0
1131,1.강제추행(성범죄)_127116_label.wav,1.0
1132,1.강제추행(성범죄)_127126_label.wav,1.0
1133,1.강제추행(성범죄)_127131_label.wav,1.0
1134,1.강제추행(성범죄)_127196_label.wav,1.0
1135,1.강제추행(성범죄)_127205_label.wav,1.0
1136,1.강제추행(성범죄)_127212_label.wav,1.0
1137,1.강제추행(성범죄)_127256_label.wav,1.0
1138,1.강제추행(성범죄)_127278_label.wav,1.0
1139,1.강제추행(성범죄)_127333_label.wav,1.0
1140,1.강제추행(성범죄)_1273713_label.wav,1.0
1141,1.강제추행(성범죄)_1273741_label.wav,1.0
1144,1.강제추행(성범죄)_1273799_label.wav,1.0
1145,1.강제추행(성범죄)_1273854_label.wav,1.0
1146,1.강제추행(성범죄)_1273865_label.wav,1.0
1147,1.강제추행(성범죄)_1273870_label.wav,1.0
1148,1.강제추행(성범죄)_1273928_label.wav,1.0
1150,1.강제추행(성범죄)_127406_label.wav,1.0
1151,1.강제추행(성범죄)_127426_label.wav,1.0
1152,1.강제추행(성범죄)_127436_label.wav,1.0
1153,1.강제추행(성범죄)_127529_label.wav,1.0
1154,1.강제추행(성범죄)_127535_label.wav,1.0
1156,1.강제추행(성범죄)_127685_label.wav,1.0
1157,1.강제추행(성범죄)_127725_label.wav,1.0
1158,1.강제추행(성범죄)_127736_label.wav,1.0
1159,1.강제추행(성범죄)_127801_label.wav,1.0
1160,1.강제추행(성범죄)_127917_label.wav,1.0
1162,1.강제추행(성범죄)_127952_label.wav,1.0
1163,1.강제추행(성범죄)_128076_label.wav,1.0
1164,1.강제추행(성범죄)_128211_label.wav,1.0
1166,1.강제추행(성범죄)_128221_label.wav,1.0
1167,1.강제추행(성범죄)_128356_label.wav,1.0
1168,1.강제추행(성범죄)_128371_label.wav,1.0
1169,1.강제추행(성범죄)_128373_label.wav,1.0
1170,1.강제추행(성범죄)_128388_label.wav,1.0
1172,1.강제추행(성범죄)_128403_label.wav,1.0
1173,1.강제추행(성범죄)_128430_label.wav,1.0
1174,1.강제추행(성범죄)_128506_label.wav,1.0
1175,1.강제추행(성범죄)_128512_label.wav,1.0
1176,1.강제추행(성범죄)_128524_label.wav,1.0
1177,1.강제추행(성범죄)_128613_label.wav,1.0
1178,1.강제추행(성범죄)_128616_label.wav,1.0
1179,1.강제추행(성범죄)_128684_label.wav,1.0
1180,1.강제추행(성범죄)_128695_label.wav,1.0
1181,1.강제추행(성범죄)_128717_label.wav,1.0
1182,1.강제추행(성범죄)_128719_label.wav,1.0
1183,1.강제추행(성범죄)_128750_label.wav,1.0
1184,1.강제추행(성범죄)_128800_label.wav,1.0
1185,1.강제추행(성범죄)_128867_label.wav,1.0
1186,1.강제추행(성범죄)_128871_label.wav,1.0
1187,1.강제추행(성범죄)_128887_label.wav,1.0
1188,1.강제추행(성범죄)_129094_label.wav,1.0
1189,1.강제추행(성범죄)_129103_label.wav,1.0
1190,1.강제추행(성범죄)_129169_label.wav,1.0
1192,1.강제추행(성범죄)_129232_label.wav,1.0
1193,1.강제추행(성범죄)_129245_label.wav,1.0
1194,1.강제추행(성범죄)_129260_label.wav,1.0
1195,1.강제추행(성범죄)_129267_label.wav,1.0
1198,1.강제추행(성범죄)_129402_label.wav,1.0
1199,1.강제추행(성범죄)_129421_label.wav,1.0
1200,1.강제추행(성범죄)_129444_label.wav,1.0
1201,1.강제추행(성범죄)_129470_label.wav,1.0
1202,1.강제추행(성범죄)_129496_label.wav,1.0
1203,1.강제추행(성범죄)_129501_label.wav,1.0
1205,1.강제추행(성범죄)_129570_label.wav,1.0
1206,1.강제추행(성범죄)_129629_label.wav,1.0
1207,1.강제추행(성범죄)_129639_label.wav,1.0
1208,1.강제추행(성범죄)_129682_label.wav,1.0
1209,1.강제추행(성범죄)_129685_label.wav,1.0
1210,1.강제추행(성범죄)_129732_label.wav,1.0
1211,1.강제추행(성범죄)_129759_label.wav,1.0
1212,1.강제추행(성범죄)_129973_label.wav,1.0
1213,1.강제추행(성범죄)_130004_label.wav,1.0
1214,1.강제추행(성범죄)_130013_label.wav,1.0
1215,1.강제추행(성범죄)_130027_label.wav,1.0
1216,1.강제추행(성범죄)_130050_label.wav,1.0
1218,1.강제추행(성범죄)_130059_label.wav,1.0
1219,1.강제추행(성범죄)_130066_label.wav,1.0
1221,1.강제추행(성범죄)_130154_label.wav,1.0
1222,1.강제추행(성범죄)_130238_label.wav,1.0
1223,1.강제추행(성범죄)_130247_label.wav,1.0
1224,1.강제추행(성범죄)_130314_label.wav,1.0
1225,1.강제추행(성범죄)_130347_label.wav,1.0
1226,1.강제추행(성범죄)_130370_label.wav,1.0
1227,1.강제추행(성범죄)_130388_label.wav,1.0
1228,1.강제추행(성범죄)_130393_label.wav,1.0
1229,1.강제추행(성범죄)_130420_label.wav,1.0
1230,1.강제추행(성범죄)_130535_label.wav,1.0
1231,1.강제추행(성범죄)_130586_label.wav,1.0
1232,1.강제추행(성범죄)_130613_label.wav,1.0
1233,1.강제추행(성범죄)_130737_label.wav,1.0
1234,1.강제추행(성범죄)_130849_label.wav,1.0
1235,1.강제추행(성범죄)_130880_label.wav,1.0
1236,1.강제추행(성범죄)_130933_label.wav,1.0
1237,1.강제추행(성범죄)_130980_label.wav,1.0
1238,1.강제추행(성범죄)_131000_label.wav,1.0
1239,1.강제추행(성범죄)_131027_label.wav,1.0
1241,1.강제추행(성범죄)_131129_label.wav,1.0
1242,1.강제추행(성범죄)_131134_label.wav,1.0
1243,1.강제추행(성범죄)_131143_label.wav,1.0
1244,1.강제추행(성범죄)_131161_label.wav,1.0
1245,1.강제추행(성범죄)_131189_label.wav,1.0
1246,1.강제추행(성범죄)_131200_label.wav,1.0
1247,1.강제추행(성범죄)_131229_label.wav,1.0
1248,1.강제추행(성범죄)_131235_label.wav,1.0
1249,1.강제추행(성범죄)_131267_label.wav,1.0
1250,1.강제추행(성범죄)_131270_label.wav,1.0
1251,1.강제추행(성범죄)_131343_label.wav,1.0
1252,1.강제추행(성범죄)_131348_label.wav,1.0
1253,1.강제추행(성범죄)_131418_label.wav,1.0
1254,1.강제추행(성범죄)_131420_label.wav,1.0
1256,1.강제추행(성범죄)_131635_label.wav,1.0
1257,1.강제추행(성범죄)_131654_label.wav,1.0
1258,1.강제추행(성범죄)_131766_label.wav,1.0
